173,160,148
176,164,151
183,166,152
181,163,151
189,172,159
83,106,124
82,110,128
85,118,136
96,123,143
90,120,138
97,127,144
98,127,144
101,133,150
104,137,155
107,141,157
110,145,161
112,146,162
116,149,166
119,153,169
128,161,178
133,167,183
75,101,117
76,102,118
75,101,117
74,99,116
66,91,108
56,82,98
53,79,95
50,76,92
49,75,91
47,71,89
43,64,82
28,52,71
23,46,66
23,46,66
87,86,90
63,72,76
30,52,69
18,39,54
38,52,68
49,61,75
43,50,62
52,56,64
47,50,56
77,82,84
144,133,124
179,167,151
184,168,152
202,181,161
205,186,163
106,109,115
79,108,122
83,113,130
91,122,139
91,118,139
92,120,137
90,122,141
100,130,149
101,134,150
103,136,153
107,140,157
111,145,162
115,148,165
118,152,168
122,155,173
127,161,177
74,100,116
76,102,119
74,99,115
72,97,113
68,92,109
53,78,94
51,75,92
49,75,91
47,72,90
46,68,86
